name,qid,human,transformer,gpt3,chat_user_collo,chat_user_natural
recall_5              ,131_5,0.1429,0.1429,0,0,0.1429
recall_5              ,131_6,0.3125,0.1875,0.25,0.1875,0.1875
recall_5              ,131_7,0.0682,0.0227,0,0.0227,0.0227
recall_5              ,131_8,0.0769,0.0385,0,0.0769,0.0769
recall_5              ,131_9,0.0208,0,0,0,0
recall_5              ,all,0.0835,0.0782,0.1015,0.0882,0.1058
recall_500            ,106_1,0.375,0.325,0.6,0.6,0.6
recall_500            ,106_10,0.7692,0.6923,0.6154,0.7692,0.5385
recall_500            ,106_2,0.6038,0.3019,0.5849,0.2453,0.566
recall_500            ,106_3,0.5556,0.6111,0.7222,0,0.5
recall_500            ,106_4,0.6667,1,1,1,0.9167
recall_500            ,106_5,0.3333,0.2857,0.8095,0,0.6667
recall_500            ,106_6,0.125,0.75,1,0.875,0.875
recall_500            ,106_7,0.625,0.8333,0.875,0.7917,0.8333
recall_500            ,106_8,0.3333,0.25,0.4167,0.0833,0.6667
recall_500            ,107_1,0.7692,0.8974,0.8462,0.8462,0.8462
recall_500            ,107_2,0.8837,0.9535,0.9535,0.9535,0.7442
recall_500            ,107_3,0.8205,0.6667,0.7949,0.7436,0.8974
recall_500            ,107_4,0.525,0,0.225,0.425,0.55
recall_500            ,107_5,0.4286,0.8571,0.9048,0.8571,0.9048
recall_500            ,107_6,0.7164,0.6716,0.791,0.791,0.8657
recall_500            ,107_7,0.614,0.9474,0.9123,0.9649,0.9123
recall_500            ,107_8,0.925,1,1,1,1
recall_500            ,108_1,0.5,0.7917,0.7708,0.7708,0.7708
recall_500            ,108_2,0.4151,0.6792,0.6981,0.6604,0.6604
recall_500            ,108_3,0.125,0.5625,0.5833,0.6458,0.6458
recall_500            ,108_4,0.3571,0.4143,0.4571,0.4143,0.3714
recall_500            ,108_5,0.7759,0.6034,0.8276,0.6379,0.7414
recall_500            ,108_6,0.0612,0.0408,0.1837,0.2245,0.2245
recall_500            ,108_7,0.4615,0.5192,0.9038,0.8269,0.6923
recall_500            ,108_8,0.7647,0.7353,0.7647,0.6176,0.7059
recall_500            ,110_1,0.75,0.8056,0.8333,0.8333,0.8333
recall_500            ,110_2,0.72,0.54,0.98,0.98,0.96
recall_500            ,110_3,0.7727,0.803,0.9697,0,0.9242
recall_500            ,110_4,0.814,0.3721,0.9535,0.907,0.907
recall_500            ,110_5,0.875,1,0.625,0.8125,1
recall_500            ,110_6,0.1667,0.0833,0.9167,0.9167,0.9167
recall_500            ,110_7,0.7647,0.0588,0.7647,0.7647,0.8235
recall_500            ,110_8,0.8261,0.8261,0.4348,0.8261,0.8696
recall_500            ,110_9,0.8387,0.2258,0.5484,0.7097,0.7419
recall_500            ,111_1,0.8167,0.8333,0.5833,0.5833,0.5833
recall_500            ,111_2,0.871,0.4516,0.6452,0.0323,0.4194
recall_500            ,111_3,0.4375,0.0312,0.7188,0.2188,0.1875
recall_500            ,111_4,0.5667,0.1333,0.5667,0.3667,0.4
recall_500            ,111_5,0.8667,0.4667,0.7333,0.4,0.4667
recall_500            ,111_6,0.9,0.9,0.9,0.9,0.8
recall_500            ,111_7,0.6,0.4,0,0.8,0.8
recall_500            ,111_8,0.2286,0.7429,0.6571,0.5429,0.5429
recall_500            ,111_9,0.6667,0.0526,0.807,0.6491,0.614
recall_500            ,112_1,0.5745,0.8936,0.8936,0.8936,0.8936
recall_500            ,112_2,1,0.3846,0.9231,0.9231,1
recall_500            ,112_3,0.8,0.8667,0.9,0.8333,0.9
recall_500            ,112_4,0.4118,0.9412,0.8824,0.7647,0.8039
recall_500            ,112_5,0.6053,0.7368,0.9211,0.9211,0.9211
recall_500            ,112_6,0.5556,0.7222,0.8333,0.75,0.8333
recall_500            ,112_7,0.52,0.12,0.8,0.72,0.76
recall_500            ,112_9,0.125,0.5,0.625,0.5,0.625
recall_500            ,113_1,0.3556,0.6,0.6444,0.6444,0.6444
recall_500            ,113_2,0.931,0.8966,0.8966,0.8966,0.8966
recall_500            ,113_3,0.6857,0.1429,0.7714,0.7143,0.6
recall_500            ,113_4,0.2759,0.0345,0.1034,0,0
recall_500            ,113_5,0.75,0.375,0.375,0.25,0.3125
recall_500            ,113_6,0.4773,0.7273,0.7955,0,0.7273
recall_500            ,113_7,0.5111,0,0.3333,0.3333,0.3111
recall_500            ,113_8,0.5484,0.5806,0.4194,0.4194,0.3871
recall_500            ,115_1,0.7955,0.75,0.7955,0.7955,0.7955
recall_500            ,115_10,0.4167,0.5,0.4167,0.3333,0.1667
recall_500            ,115_11,0.5,0.25,0.25,0.25,0.25
recall_500            ,115_2,0.8519,0.5556,0.8148,0.5185,0.8519
recall_500            ,115_3,0.5385,0.4615,0.3077,0.4615,0.4615
recall_500            ,115_4,0.7778,0,0.7778,0.1111,0.5556
recall_500            ,115_5,0.8421,0,0.8684,0.9211,0.8684
recall_500            ,115_6,0.7059,0.1765,0.2941,0.2941,0.4118
recall_500            ,115_7,0.75,0.1667,0.3333,0.4167,0.4167
recall_500            ,115_8,0.5667,0,0.9333,0.9333,0.9
recall_500            ,115_9,0.4138,0.5862,0.5517,0.1034,0.3621
recall_500            ,116_1,0.875,0.75,0.7083,0.7083,0.7083
recall_500            ,116_2,0.6,0.6,0.6,0.6,0.6
recall_500            ,116_3,0.8125,0.6875,0.6875,0.5625,0.625
recall_500            ,116_4,0.6667,0.0741,0.6667,0.6667,0.6667
recall_500            ,116_5,0.6667,0.6667,0.6667,0.3333,0.6667
recall_500            ,116_6,1,1,1,1,1
recall_500            ,116_7,0.7059,0.7059,0.5882,0.5882,0.4706
recall_500            ,116_8,0.4762,0.2857,0.2857,0.381,0.381
recall_500            ,117_1,0,0.9,1,1,1
recall_500            ,117_10,0.3529,0.4118,0.1765,0.0588,0.2353
recall_500            ,117_2,0.1667,0.5,0.5,0,0.1667
recall_500            ,117_3,0.0909,0,0.3636,0.3636,0.9091
recall_500            ,117_4,0.0909,0,0.8182,0.7273,0.8182
recall_500            ,117_5,0,0.8,0.8,0.7,0.7
recall_500            ,117_6,0,0.6667,1,0.6667,1
recall_500            ,117_8,0,0.4,0.6,0.4,0.2
recall_500            ,117_9,0.04,0.6,0.36,0.48,0.56
recall_500            ,118_1,0.5082,0.5738,0.5082,0.5082,0.5082
recall_500            ,118_2,0.8182,0.9091,0.9091,0.9091,0.9091
recall_500            ,118_3,0.7111,0.7556,0.7333,0.7333,0.7111
recall_500            ,118_4,0.8235,0.1765,0.8824,0.8824,0.6471
recall_500            ,118_5,0.3,0.2,0.6,0.5,0.6
recall_500            ,118_6,0.5909,0.0227,0.6136,0.5909,0.7273
recall_500            ,118_7,0.6892,0.7568,0.7838,0.7432,0.8108
recall_500            ,118_8,0.7973,0.9054,0.8919,0.9054,0.9054
recall_500            ,119_1,0.8261,0.8696,0.8696,0.8696,0.8696
recall_500            ,119_2,0.9091,0.3182,0.9091,1,0.9545
recall_500            ,119_3,0.8049,0.9512,0.9268,0,0.0244
recall_500            ,119_4,0.9512,0.0732,0.1951,0.2683,0.1951
recall_500            ,119_5,0.1538,0.7692,0.8462,0,0.2308
recall_500            ,119_6,0.3158,0.7895,0.8158,0.8421,0.8158
recall_500            ,119_7,0.3077,0.6346,0.3462,0.7115,0.75
recall_500            ,119_8,0.1944,0.8056,0.6389,0,0.5278
recall_500            ,121_1,0.5652,0.9565,0.8696,0.8696,0.8696
recall_500            ,121_2,0.7037,0.8889,0.5926,0.5556,0.7407
recall_500            ,121_3,0.7667,0.8333,0.8333,0.8667,0.8333
recall_500            ,121_4,0.6522,0.6087,0.7391,0.913,0.7391
recall_500            ,121_5,0,0.7143,0.8571,0.4286,0.2857
recall_500            ,121_6,0.4286,0.8571,0.8571,0.7143,0.7143
recall_500            ,121_7,0.375,0.875,1,0.875,0.75
recall_500            ,121_8,0.7143,0,0.9286,0.9286,0.8571
recall_500            ,124_1,0.5,0.7321,0.8571,0.8571,0.8571
recall_500            ,124_10,0.7541,0.7541,0.8361,0.7377,0.6885
recall_500            ,124_11,0.6923,0.8462,0.8718,0.7692,0.6154
recall_500            ,124_2,0.8554,0.7831,0.7831,0.5542,0.747
recall_500            ,124_3,0.491,0.491,0.4611,0.3413,0.3234
recall_500            ,124_4,0.6842,0.7018,0.4737,0.3509,0.614
recall_500            ,124_5,0.6364,0.6818,0.7273,0.7273,0.7273
recall_500            ,124_6,0.7162,0.7568,0.7973,0.6892,0.7432
recall_500            ,124_7,0.3171,0.6585,0.8049,0.6098,0.6829
recall_500            ,124_8,0.35,0.67,0.71,0.61,0.57
recall_500            ,124_9,0.8587,0.7609,0.8478,0.7826,0.837
recall_500            ,125_1,0.9167,0.9167,0.9167,0.9167,0.9167
recall_500            ,125_2,0.5714,0.8571,0.8571,0.8571,0.8571
recall_500            ,125_3,0.875,0.625,0.625,0.625,0.625
recall_500            ,125_4,0.1154,0.6923,0.6154,0.6538,0.5
recall_500            ,125_5,0.9412,0.6471,0.7353,0.5,0.6765
recall_500            ,125_6,0.75,0.25,0.75,0.5,1
recall_500            ,127_1,0.5,0.6739,0.7174,0.7174,0.7174
recall_500            ,127_2,0.5938,0.625,0.5938,0.5,0.5938
recall_500            ,127_3,0.4286,0.4464,0.9286,0.8036,0.7857
recall_500            ,127_4,0.8462,0.1154,0.8846,0.7692,0.8077
recall_500            ,127_5,0.1429,0.7857,0.7857,0.3571,0.9286
recall_500            ,127_6,0.814,0.8372,0.9302,0.814,0.8605
recall_500            ,127_7,0.4878,0.7561,0.6829,0.6341,0.6341
recall_500            ,127_8,0.1754,0.5263,0.8596,0.8596,0.8596
recall_500            ,127_9,0.4444,0.2222,0.2963,0.5185,0.6296
recall_500            ,128_1,0.5493,0.662,0.6338,0.6338,0.6338
recall_500            ,128_2,0.5636,0.0727,0.7636,0.6727,0.5818
recall_500            ,128_3,0.6154,0.3333,0.7692,0.5641,0.6538
recall_500            ,129_1,0.2955,0.7273,0.7273,0.7273,0.7273
recall_500            ,129_2,0.5849,0.8113,0.8302,0.566,0.8491
recall_500            ,129_3,0.2963,0.2963,0.6852,0.6667,0.6852
recall_500            ,129_4,0.7222,0.9167,0.8056,0.6111,0.5556
recall_500            ,129_5,0.8246,0.7193,0.7368,0.7719,0.7193
recall_500            ,129_6,0.6316,0.3158,0.2105,0.2632,0.3158
recall_500            ,129_7,0.7368,0.7895,0.7368,0.1579,0.6842
recall_500            ,129_8,0.4688,0,0.5469,0.5469,0.5469
recall_500            ,131_1,0.3833,0.8833,0.8833,0.8833,0.8833
recall_500            ,131_10,0.6216,0.8108,0.7027,0.8378,0.8378
recall_500            ,131_2,0.8214,0.5179,0.4107,0.0714,0.4107
recall_500            ,131_3,0.6818,0.9091,0.9091,0.9545,0.9545
recall_500            ,131_4,0.8696,1,1,1,1
recall_500            ,131_5,0.9524,0.8571,0.7143,0,0.9524
recall_500            ,131_6,0.875,0.9375,1,0.8125,1
recall_500            ,131_7,0.9545,0.75,0.75,0.8182,0.5227
recall_500            ,131_8,0.7692,0.9615,0.8077,0.9615,0.9231
recall_500            ,131_9,0.2292,0.2708,0.5208,0.4167,0.3542
recall_500            ,all,0.5801,0.5743,0.7076,0.611,0.6798
recip_rank            ,106_1,1,0.3333,0.5,0.5,0.5
recip_rank            ,106_10,0.1111,1,0.3333,1,0.5
recip_rank            ,106_2,0.3333,0.1667,1,0.0769,1
recip_rank            ,106_3,0.3333,0.5,0.3333,0,0.5
recip_rank            ,106_4,1,1,1,1,1
recip_rank            ,106_5,0.05,0.5,1,0,1
recip_rank            ,106_6,1,1,0.5,0.5,1
recip_rank            ,106_7,1,1,1,1,1
recip_rank            ,106_8,0.125,0.0118,0.1667,0.0714,0.1667
recip_rank            ,107_1,0.5,1,0.5,0.5,0.5
recip_rank            ,107_2,1,0.5,0.5,0.5,1
recip_rank            ,107_3,1,1,1,0.5,1
recip_rank            ,107_4,1,0.0007,0.0222,0.0714,0.25
recip_rank            ,107_5,1,0.2,0.2,1,0.1667
recip_rank            ,107_6,1,1,1,1,1
recip_rank            ,107_7,1,1,1,1,0.5
recip_rank            ,107_8,1,1,1,1,1
recip_rank            ,108_1,1,1,1,1,1
recip_rank            ,108_2,1,1,1,1,1
recip_rank            ,108_3,0.05,1,0.5,1,1
recip_rank            ,108_4,0.1429,1,1,1,1
recip_rank            ,108_5,1,1,0.5,1,1
recip_rank            ,108_6,0.125,0.0233,0.1,0.3333,0.5
recip_rank            ,108_7,0.5,0.5,1,1,1
recip_rank            ,108_8,1,1,1,1,1
recip_rank            ,110_1,1,1,1,1,1
recip_rank            ,110_2,0.5,0.3333,0.3333,1,1
recip_rank            ,110_3,0.5,0.5,1,0.0007,0.5
recip_rank            ,110_4,0.5,0.1667,1,1,1
recip_rank            ,110_5,1,1,0.125,0.2,1
recip_rank            ,110_6,0.007,0.005,1,1,1
recip_rank            ,110_7,1,0.0026,0.1429,0.2,0.5
recip_rank            ,110_8,1,0.5,0.1429,1,1
recip_rank            ,110_9,1,1,0.25,1,1
recip_rank            ,111_1,1,1,1,1,1
recip_rank            ,111_2,1,0.3333,0.2,0.0088,0.5
recip_rank            ,111_3,1,0.008,1,0.04,0.0039
recip_rank            ,111_4,1,0.0096,1,1,1
recip_rank            ,111_5,0.0833,0.0435,0.1,0.0167,0.0094
recip_rank            ,111_6,1,1,1,1,1
recip_rank            ,111_7,0.5,0.04,0,1,1
recip_rank            ,111_8,0.0833,1,0.5,0.3333,0.25
recip_rank            ,111_9,0.25,0.1667,1,0.5,0.1
recip_rank            ,112_1,1,1,1,1,1
recip_rank            ,112_2,1,0.0061,0.5,1,1
recip_rank            ,112_3,1,0.5,0.3333,0.5,0.3333
recip_rank            ,112_4,1,0.3333,1,1,1
recip_rank            ,112_5,1,1,1,0.5,0.5
recip_rank            ,112_6,1,0.2,0.3333,0.5,0.3333
recip_rank            ,112_7,1,0.0667,0.3333,0.5,0.5
recip_rank            ,112_9,0.011,0.5,1,0.05,0.2
recip_rank            ,113_1,1,1,1,1,1
recip_rank            ,113_2,0.3333,0.3333,0.3333,0.3333,0.25
recip_rank            ,113_3,1,0.0303,1,0.1667,0.25
recip_rank            ,113_4,0.1429,0.0021,0.0032,0,0.0015
recip_rank            ,113_5,0.5,0.0256,0.0357,0.2,0.0278
recip_rank            ,113_6,1,0.2,1,0,0.3333
recip_rank            ,113_7,1,0,0.125,0.0588,0.04
recip_rank            ,113_8,0.3333,0.0833,0.1429,0.0244,0.0139
recip_rank            ,115_1,0.1111,1,1,1,1
recip_rank            ,115_10,1,0.0769,0.25,0.0476,1
recip_rank            ,115_11,0.0909,1,1,1,1
recip_rank            ,115_2,1,0.0833,1,1,1
recip_rank            ,115_3,1,1,1,1,1
recip_rank            ,115_4,1,0.0004,1,0.05,1
recip_rank            ,115_5,1,0.0009,0.5,0.5,0.5
recip_rank            ,115_6,0.5,0.0714,1,1,1
recip_rank            ,115_7,1,1,1,0.1667,1
recip_rank            ,115_8,1,0,1,1,1
recip_rank            ,115_9,1,1,1,0.0909,0.5
recip_rank            ,116_1,1,1,1,1,1
recip_rank            ,116_2,1,1,1,1,1
recip_rank            ,116_3,1,0.2,0.0303,0.0588,0.0345
recip_rank            ,116_4,0.1667,0.0286,1,1,1
recip_rank            ,116_5,0.5,0.0256,0.1667,0.0027,0.0303
recip_rank            ,116_6,1,0.3333,0.3333,0.5,0.2
recip_rank            ,116_7,0.0833,0.0455,0.25,0.0833,0.125
recip_rank            ,116_8,0.0625,1,0.2,0.1667,1
recip_rank            ,117_1,0,1,0.3333,0.3333,0.3333
recip_rank            ,117_10,0.0286,0.0128,0.5,0.0033,0.0094
recip_rank            ,117_2,0.0156,0.1,0.3333,0,0.0385
recip_rank            ,117_3,0.012,0.0003,1,0.5,1
recip_rank            ,117_4,0.0213,0,1,1,1
recip_rank            ,117_5,0,1,1,1,1
recip_rank            ,117_6,0,1,1,1,1
recip_rank            ,117_8,0.0012,1,1,0.1667,1
recip_rank            ,117_9,0.0091,0.5,1,1,1
recip_rank            ,118_1,1,1,1,1,1
recip_rank            ,118_2,1,1,1,1,1
recip_rank            ,118_3,1,1,1,1,1
recip_rank            ,118_4,1,0.0588,1,1,1
recip_rank            ,118_5,0.5,0.0179,0.5,1,0.5
recip_rank            ,118_6,1,0.0037,1,1,1
recip_rank            ,118_7,1,1,1,1,1
recip_rank            ,118_8,1,1,0.0769,0.5,1
recip_rank            ,119_1,1,1,1,1,1
recip_rank            ,119_2,1,0.0263,1,1,1
recip_rank            ,119_3,1,1,1,0,0.0035
recip_rank            ,119_4,0.5,0.037,0.0085,0.0455,0.0099
recip_rank            ,119_5,0.0333,1,0.3333,0.0014,0.05
recip_rank            ,119_6,1,1,1,0.5,1
recip_rank            ,119_7,0.0625,1,1,1,1
recip_rank            ,119_8,0.3333,0.5,0.1429,0.0007,0.25
recip_rank            ,121_1,1,1,1,1,1
recip_rank            ,121_2,1,1,1,1,1
recip_rank            ,121_3,1,0.5,0.3333,0.3333,0.25
recip_rank            ,121_4,1,1,1,1,1
recip_rank            ,121_5,0,1,1,0.2,0.2
recip_rank            ,121_6,0.3333,0.25,1,0.1429,0.3333
recip_rank            ,121_7,0.0081,1,1,1,1
recip_rank            ,121_8,1,0,0.5,0.3333,1
recip_rank            ,124_1,1,1,1,1,1
recip_rank            ,124_10,1,1,1,0.3333,1
recip_rank            ,124_11,1,1,1,1,1
recip_rank            ,124_2,1,1,1,0.3333,1
recip_rank            ,124_3,1,1,1,0.5,1
recip_rank            ,124_4,0.5,1,0.0244,0.1111,0.3333
recip_rank            ,124_5,0.25,0.25,0.3333,1,1
recip_rank            ,124_6,1,1,1,0.5,0.5
recip_rank            ,124_7,1,0.5,1,1,0.5
recip_rank            ,124_8,1,0.5,0.5,0.5,1
recip_rank            ,124_9,1,0.3333,0.5,1,1
recip_rank            ,125_1,1,1,1,1,1
recip_rank            ,125_2,0.3333,1,1,1,1
recip_rank            ,125_3,1,1,1,1,1
recip_rank            ,125_4,0.0556,0.2,1,0.5,1
recip_rank            ,125_5,1,0.5,1,0.0588,1
recip_rank            ,125_6,0.0043,0.0333,0.25,0.5,0.5
recip_rank            ,127_1,1,1,1,1,1
recip_rank            ,127_2,0.5,0.3333,0.1,0.5,0.125
recip_rank            ,127_3,1,0.3333,1,0.5,1
recip_rank            ,127_4,1,0.0057,1,1,1
recip_rank            ,127_5,0.0154,0.5,1,0.0086,1
recip_rank            ,127_6,1,1,1,1,1
recip_rank            ,127_7,1,0.5,1,1,1
recip_rank            ,127_8,1,1,1,1,1
recip_rank            ,127_9,1,0.0909,0.1,1,1
recip_rank            ,128_1,1,1,0.3333,0.3333,0.3333
recip_rank            ,128_2,1,0.0476,1,1,1
recip_rank            ,128_3,1,0.5,1,1,1
recip_rank            ,129_1,1,0.3333,0.3333,0.3333,0.3333
recip_rank            ,129_2,1,1,1,0.5,0.5
recip_rank            ,129_3,1,0.25,0.3333,0.5,0.5
recip_rank            ,129_4,1,1,1,1,0.1429
recip_rank            ,129_5,1,1,1,1,1
recip_rank            ,129_6,1,0.0149,0.0101,0.0417,0.0833
recip_rank            ,129_7,1,1,1,0.0244,1
recip_rank            ,129_8,1,0,0.2,0.25,0.2
recip_rank            ,131_1,0.25,1,1,1,1
recip_rank            ,131_10,1,1,0.25,0.5,1
recip_rank            ,131_2,1,0.5,0.5,0.0417,0.5
recip_rank            ,131_3,0.25,0.25,0.5,1,1
recip_rank            ,131_4,1,1,1,1,1
recip_rank            ,131_5,1,0.5,0.0625,0.0017,0.5
recip_rank            ,131_6,1,1,1,1,1
recip_rank            ,131_7,0.5,0.2,0.1429,0.2,0.5
recip_rank            ,131_8,1,0.5,0.05,1,1
recip_rank            ,131_9,0.3333,0.0588,0.0714,0.0312,0.0278
recip_rank            ,all,0.7113,0.5711,0.6929,0.614,0.7226
relative_P_10         ,106_1,0.3,0.2,0.4,0.4,0.4
relative_P_10         ,106_10,0.1,0.3,0.1,0.2,0.1
relative_P_10         ,106_2,0.4,0.1,0.4,0,0.2
relative_P_10         ,106_3,0.3,0.2,0.2,0,0.1
relative_P_10         ,106_4,0.3,0.2,0.3,0.3,0.2
relative_P_10         ,106_5,0,0.1,0.2,0,0.3
relative_P_10         ,106_6,0.125,0.125,0.375,0.5,0.25
relative_P_10         ,106_7,0.4,0.8,0.5,0.3,0.6
relative_P_10         ,106_8,0.1,0,0.2,0,0.1
relative_P_10         ,107_1,0.5,0.5,0.5,0.5,0.5
relative_P_10         ,107_2,0.9,0.8,0.7,0.7,0.4
relative_P_10         ,107_3,0.8,0.3,0.7,0.5,0.6
relative_P_10         ,107_4,0.7,0,0,0,0.3
relative_P_10         ,107_5,0.3,0.1,0.1,0.3,0.4
relative_P_10         ,107_6,0.9,0.7,0.6,0.7,0.8
relative_P_10         ,107_7,0.9,0.8,0.7,0.8,0.6
relative_P_10         ,107_8,0.9,0.8,0.7,0.7,0.7
relative_P_10         ,108_1,0.6,0.7,0.6,0.6,0.6
relative_P_10         ,108_2,0.5,0.6,0.8,0.6,0.6
relative_P_10         ,108_3,0,0.4,0.5,0.2,0.8
relative_P_10         ,108_4,0.1,0.1,0.7,0.7,0.6
relative_P_10         ,108_5,0.6,0.7,0.9,0.3,0.8
relative_P_10         ,108_6,0.1,0,0.1,0.2,0.2
relative_P_10         ,108_7,0.7,0.2,0.6,0.7,0.8
relative_P_10         ,108_8,0.8,0.6,0.6,0.6,0.7
relative_P_10         ,110_1,0.7,0.6,0.7,0.7,0.7
relative_P_10         ,110_2,0.7,0.1,0.6,0.8,0.7
relative_P_10         ,110_3,0.5,0.3,0.5,0,0.7
relative_P_10         ,110_4,0.7,0.2,0.6,0.6,0.6
relative_P_10         ,110_5,0.7,0.6,0.1,0.2,0.5
relative_P_10         ,110_6,0,0,0.4,0.4,0.4
relative_P_10         ,110_7,0.5,0,0.1,0.1,0.4
relative_P_10         ,110_8,0.8,0.2,0.1,0.3,0.4
relative_P_10         ,110_9,0.5,0.2,0.2,0.3,0.3
relative_P_10         ,111_1,0.8,0.5,0.9,0.9,0.9
relative_P_10         ,111_2,0.8,0.3,0.2,0,0.2
relative_P_10         ,111_3,0.5,0,0.6,0,0
relative_P_10         ,111_4,0.7,0,0.4,0.6,0.5
relative_P_10         ,111_5,0,0,0.1,0,0
relative_P_10         ,111_6,0.6,0.7,0.6,0.6,0.7
relative_P_10         ,111_7,0.2,0,0,0.4,0.4
relative_P_10         ,111_8,0,0.5,0.7,0.5,0.6
