name,qid,transformer,human,gpt3,chat_tom,chat_user_collo,chat_user_natural
num_nonrel_judged_ret ,101_10,71,33,53,34,21,39
num_nonrel_judged_ret ,101_2,40,40,39,36,23,36
num_nonrel_judged_ret ,101_3,31,31,28,24,35,28
num_nonrel_judged_ret ,101_4,76,45,77,53,59,59
num_nonrel_judged_ret ,101_5,35,39,36,13,14,14
num_nonrel_judged_ret ,101_6,52,52,52,24,9,19
num_nonrel_judged_ret ,101_7,97,22,6,14,8,8
num_nonrel_judged_ret ,101_8,124,103,74,105,60,45
num_nonrel_judged_ret ,101_9,65,65,51,68,24,51
num_nonrel_judged_ret ,102_1,11,10,11,11,11,11
num_nonrel_judged_ret ,102_2,33,32,13,32,18,27
num_nonrel_judged_ret ,102_3,35,37,32,19,19,19
num_nonrel_judged_ret ,102_4,45,45,40,45,35,46
num_nonrel_judged_ret ,102_5,49,50,29,36,28,23
num_nonrel_judged_ret ,102_6,33,33,21,11,29,17
num_nonrel_judged_ret ,102_7,35,51,24,11,45,37
num_nonrel_judged_ret ,102_8,47,40,17,15,22,15
num_nonrel_judged_ret ,102_9,87,78,11,2,66,15
num_nonrel_judged_ret ,103_1,80,82,80,80,80,80
num_nonrel_judged_ret ,103_10,46,73,40,28,19,35
num_nonrel_judged_ret ,103_2,55,89,87,55,14,66
num_nonrel_judged_ret ,103_3,25,30,14,19,23,25
num_nonrel_judged_ret ,103_4,31,89,89,78,3,89
num_nonrel_judged_ret ,103_5,78,92,92,75,35,75
num_nonrel_judged_ret ,103_6,45,59,70,56,27,60
num_nonrel_judged_ret ,103_8,11,74,94,78,59,94
num_nonrel_judged_ret ,103_9,12,9,17,15,2,16
num_nonrel_judged_ret ,104_1,38,38,38,38,38,38
num_nonrel_judged_ret ,104_10,41,65,46,13,17,17
num_nonrel_judged_ret ,104_12,88,87,89,84,47,78
num_nonrel_judged_ret ,104_13,92,73,61,55,70,50
num_nonrel_judged_ret ,104_3,40,56,54,47,41,41
num_nonrel_judged_ret ,104_4,67,51,39,47,62,39
num_nonrel_judged_ret ,104_6,63,78,47,43,1,45
num_nonrel_judged_ret ,104_7,35,51,42,47,36,46
num_nonrel_judged_ret ,104_8,49,52,65,35,30,46
num_nonrel_judged_ret ,104_9,18,17,32,44,18,31
num_nonrel_judged_ret ,105_1,62,62,62,62,62,62
num_nonrel_judged_ret ,105_2,77,25,70,41,2,74
num_nonrel_judged_ret ,105_3,81,70,56,59,0,59
num_nonrel_judged_ret ,105_4,31,57,53,63,34,31
num_nonrel_judged_ret ,105_5,74,75,74,67,70,74
num_nonrel_judged_ret ,105_6,68,68,66,70,68,64
num_nonrel_judged_ret ,105_7,121,86,102,70,88,70
num_nonrel_judged_ret ,105_8,112,23,30,34,3,34
num_nonrel_judged_ret ,105_9,87,83,80,81,82,77
num_nonrel_judged_ret ,81_1,54,54,54,54,54,54
num_nonrel_judged_ret ,81_2,51,50,38,38,35,44
num_nonrel_judged_ret ,81_3,28,28,41,22,3,30
num_nonrel_judged_ret ,81_4,113,48,48,48,0,55
num_nonrel_judged_ret ,81_5,59,59,63,53,52,54
num_nonrel_judged_ret ,81_6,82,82,71,72,83,72
num_nonrel_judged_ret ,81_7,78,77,81,74,77,75
num_nonrel_judged_ret ,81_8,115,110,104,97,117,82
num_nonrel_judged_ret ,82_1,14,14,14,14,14,14
num_nonrel_judged_ret ,82_10,105,59,69,26,74,41
num_nonrel_judged_ret ,82_2,89,89,73,45,45,45
num_nonrel_judged_ret ,82_3,107,105,103,92,94,96
num_nonrel_judged_ret ,82_4,50,49,58,40,48,40
num_nonrel_judged_ret ,82_5,43,80,78,72,66,80
num_nonrel_judged_ret ,82_6,93,60,53,57,93,44
num_nonrel_judged_ret ,82_7,127,113,115,108,83,104
num_nonrel_judged_ret ,82_8,88,98,91,79,77,84
num_nonrel_judged_ret ,82_9,45,68,41,76,70,75
num_nonrel_judged_ret ,83_1,6,6,6,6,6,6
num_nonrel_judged_ret ,83_2,51,31,28,25,12,25
num_nonrel_judged_ret ,83_3,35,32,32,16,35,19
num_nonrel_judged_ret ,83_4,50,54,33,25,50,32
num_nonrel_judged_ret ,83_5,18,14,12,18,19,12
num_nonrel_judged_ret ,83_6,62,52,27,40,59,58
num_nonrel_judged_ret ,83_7,5,1,2,2,0,2
num_nonrel_judged_ret ,83_8,67,66,57,65,65,65
num_nonrel_judged_ret ,84_1,31,31,31,31,31,31
num_nonrel_judged_ret ,84_2,60,63,58,50,39,60
num_nonrel_judged_ret ,84_3,65,75,70,77,72,70
num_nonrel_judged_ret ,84_4,24,53,82,83,11,27
num_nonrel_judged_ret ,84_5,64,90,109,87,33,47
num_nonrel_judged_ret ,84_6,55,56,70,66,29,38
num_nonrel_judged_ret ,85_1,9,12,9,9,9,9
num_nonrel_judged_ret ,85_2,28,28,32,32,7,35
num_nonrel_judged_ret ,85_3,32,14,43,44,41,50
num_nonrel_judged_ret ,85_4,30,16,16,17,9,17
num_nonrel_judged_ret ,85_5,38,41,41,35,0,37
num_nonrel_judged_ret ,85_6,27,35,34,36,33,37
num_nonrel_judged_ret ,85_7,57,11,7,10,10,10
num_nonrel_judged_ret ,85_8,22,32,24,23,16,26
num_nonrel_judged_ret ,85_9,52,21,37,25,6,25
num_nonrel_judged_ret ,86_1,35,35,35,35,35,35
num_nonrel_judged_ret ,86_2,112,69,70,72,46,45
num_nonrel_judged_ret ,86_3,90,88,96,44,73,76
num_nonrel_judged_ret ,86_4,80,85,87,86,77,85
num_nonrel_judged_ret ,86_5,77,53,87,87,86,91
num_nonrel_judged_ret ,86_6,111,111,12,89,16,34
num_nonrel_judged_ret ,86_7,101,109,114,116,40,110
num_nonrel_judged_ret ,87_1,17,17,17,17,17,17
num_nonrel_judged_ret ,87_2,70,70,64,64,62,64
num_nonrel_judged_ret ,87_3,36,36,36,37,30,37
num_nonrel_judged_ret ,87_4,46,51,51,45,30,45
num_nonrel_judged_ret ,87_5,39,51,35,36,37,35
num_nonrel_judged_ret ,87_7,41,42,42,35,42,49
num_nonrel_judged_ret ,87_8,79,80,82,83,2,84
num_nonrel_judged_ret ,87_9,57,52,58,64,55,61
num_nonrel_judged_ret ,88_1,50,50,50,50,50,50
num_nonrel_judged_ret ,88_10,37,14,40,30,29,27
num_nonrel_judged_ret ,88_2,19,20,21,21,19,21
num_nonrel_judged_ret ,88_3,12,9,12,12,5,8
num_nonrel_judged_ret ,88_4,96,71,56,98,107,101
num_nonrel_judged_ret ,88_5,24,24,23,15,21,16
num_nonrel_judged_ret ,88_6,97,97,91,80,78,75
num_nonrel_judged_ret ,88_7,62,34,37,33,44,36
num_nonrel_judged_ret ,88_8,51,13,43,26,31,44
num_nonrel_judged_ret ,88_9,73,70,75,71,7,71
num_nonrel_judged_ret ,89_1,4,4,4,4,4,4
num_nonrel_judged_ret ,89_10,39,57,89,85,62,90
num_nonrel_judged_ret ,89_11,98,91,98,56,79,81
num_nonrel_judged_ret ,89_2,89,89,78,75,22,75
num_nonrel_judged_ret ,89_3,58,54,54,54,54,54
num_nonrel_judged_ret ,89_4,2,2,2,2,2,2
num_nonrel_judged_ret ,89_5,43,43,32,38,37,43
num_nonrel_judged_ret ,89_6,62,21,58,59,59,64
num_nonrel_judged_ret ,89_7,24,24,24,22,28,27
num_nonrel_judged_ret ,89_8,90,90,84,80,67,88
num_nonrel_judged_ret ,89_9,91,86,92,80,77,86
num_nonrel_judged_ret ,90_1,42,42,42,42,42,42
num_nonrel_judged_ret ,90_2,63,77,88,70,73,71
num_nonrel_judged_ret ,90_3,55,55,56,57,47,56
num_nonrel_judged_ret ,90_4,34,83,78,62,0,93
num_nonrel_judged_ret ,90_5,51,77,79,42,51,43
num_nonrel_judged_ret ,90_6,63,71,63,59,59,56
num_nonrel_judged_ret ,90_7,48,46,75,9,1,6
num_nonrel_judged_ret ,90_8,58,81,74,76,70,87
num_nonrel_judged_ret ,91_1,24,37,24,24,24,24
num_nonrel_judged_ret ,91_2,67,75,72,80,55,69
num_nonrel_judged_ret ,91_3,76,41,85,76,39,88
num_nonrel_judged_ret ,91_4,54,67,98,96,75,73
num_nonrel_judged_ret ,91_5,45,84,78,67,40,67
num_nonrel_judged_ret ,91_6,15,15,40,36,17,18
num_nonrel_judged_ret ,91_7,46,55,48,55,53,52
num_nonrel_judged_ret ,91_8,53,91,95,75,80,96
num_nonrel_judged_ret ,92_1,59,59,59,59,59,59
num_nonrel_judged_ret ,92_2,40,49,46,42,13,49
num_nonrel_judged_ret ,92_3,55,60,65,57,64,62
num_nonrel_judged_ret ,92_4,17,41,43,29,13,39
num_nonrel_judged_ret ,92_5,65,63,39,45,51,43
num_nonrel_judged_ret ,92_6,68,42,49,50,15,52
num_nonrel_judged_ret ,92_7,64,68,57,66,53,66
num_nonrel_judged_ret ,93_1,105,105,105,105,105,105
num_nonrel_judged_ret ,93_2,150,141,141,146,140,146
num_nonrel_judged_ret ,93_3,115,118,110,111,39,43
num_nonrel_judged_ret ,93_4,132,128,104,116,110,116
num_nonrel_judged_ret ,93_5,46,162,141,139,61,139
num_nonrel_judged_ret ,93_6,75,59,132,132,125,132
num_nonrel_judged_ret ,94_1,70,70,70,70,70,70
num_nonrel_judged_ret ,94_2,93,96,99,77,52,84
num_nonrel_judged_ret ,94_3,70,99,97,102,69,70
num_nonrel_judged_ret ,94_4,58,105,107,62,61,95
num_nonrel_judged_ret ,94_5,74,82,41,56,52,55
num_nonrel_judged_ret ,94_6,69,68,36,35,60,52
num_nonrel_judged_ret ,94_7,74,110,93,68,26,75
num_nonrel_judged_ret ,94_8,71,82,66,63,84,61
num_nonrel_judged_ret ,95_1,22,22,22,22,22,22
num_nonrel_judged_ret ,95_2,40,41,37,26,34,39
num_nonrel_judged_ret ,95_3,54,40,27,40,26,40
num_nonrel_judged_ret ,95_4,25,25,19,26,17,29
num_nonrel_judged_ret ,95_5,25,27,13,9,11,9
num_nonrel_judged_ret ,95_6,29,29,30,25,12,24
num_nonrel_judged_ret ,95_7,53,53,53,37,55,55
num_nonrel_judged_ret ,95_8,45,45,45,45,42,45
num_nonrel_judged_ret ,96_1,18,18,18,18,18,18
num_nonrel_judged_ret ,96_3,64,64,64,62,33,71
num_nonrel_judged_ret ,96_4,17,17,16,23,16,22
num_nonrel_judged_ret ,96_5,120,83,59,51,46,47
num_nonrel_judged_ret ,96_6,70,47,17,12,35,36
num_nonrel_judged_ret ,96_7,24,27,24,27,29,31
num_nonrel_judged_ret ,96_8,120,118,116,113,110,113
num_nonrel_judged_ret ,97_1,31,30,31,31,31,31
num_nonrel_judged_ret ,97_2,56,56,53,55,54,57
num_nonrel_judged_ret ,97_3,86,86,80,88,87,88
num_nonrel_judged_ret ,97_4,87,72,81,85,89,84
num_nonrel_judged_ret ,97_5,45,60,64,66,45,62
num_nonrel_judged_ret ,97_6,30,29,19,3,7,7
num_nonrel_judged_ret ,97_7,62,62,66,49,51,49
num_nonrel_judged_ret ,97_8,52,64,42,60,0,43
num_nonrel_judged_ret ,98_1,23,23,23,23,23,23
num_nonrel_judged_ret ,98_2,25,25,44,31,45,44
num_nonrel_judged_ret ,98_3,49,46,22,24,48,47
num_nonrel_judged_ret ,98_4,77,75,73,88,80,84
num_nonrel_judged_ret ,98_5,70,71,62,68,68,61
num_nonrel_judged_ret ,98_6,32,34,32,35,20,33
num_nonrel_judged_ret ,98_7,64,68,63,61,66,61
num_nonrel_judged_ret ,98_8,49,48,55,24,43,24
num_nonrel_judged_ret ,99_1,58,58,58,58,58,58
num_nonrel_judged_ret ,99_2,80,27,74,56,83,70
num_nonrel_judged_ret ,99_3,83,35,56,49,19,29
num_nonrel_judged_ret ,99_4,14,15,22,13,9,22
num_nonrel_judged_ret ,99_5,47,91,91,91,94,88
num_nonrel_judged_ret ,99_6,89,62,68,45,88,89
num_nonrel_judged_ret ,99_7,89,90,44,79,73,79
num_nonrel_judged_ret ,99_8,69,105,98,107,100,106
num_nonrel_judged_ret ,all,12008,11965,11622,10912,9143,10954
num_q                 ,all,208,208,208,208,208,208
num_rel               ,100_1,35,35,35,35,35,35
num_rel               ,100_2,53,53,53,53,53,53
num_rel               ,100_3,23,23,23,23,23,23
num_rel               ,100_4,112,112,112,112,112,112
num_rel               ,100_5,51,51,51,51,51,51
num_rel               ,100_6,78,78,78,78,78,78
num_rel               ,100_7,40,40,40,40,40,40
num_rel               ,100_8,5,5,5,5,5,5
num_rel               ,101_1,5,5,5,5,5,5
num_rel               ,101_10,26,26,26,26,26,26
num_rel               ,101_2,56,56,56,56,56,56
num_rel               ,101_3,68,68,68,68,68,68
num_rel               ,101_4,57,57,57,57,57,57
num_rel               ,101_5,27,27,27,27,27,27
num_rel               ,101_6,33,33,33,33,33,33
num_rel               ,101_7,23,23,23,23,23,23
num_rel               ,101_8,9,9,9,9,9,9
num_rel               ,101_9,11,11,11,11,11,11
num_rel               ,102_1,54,54,54,54,54,54
num_rel               ,102_2,22,22,22,22,22,22
num_rel               ,102_3,15,15,15,15,15,15
num_rel               ,102_4,28,28,28,28,28,28
num_rel               ,102_5,19,19,19,19,19,19
num_rel               ,102_6,23,23,23,23,23,23
num_rel               ,102_7,38,38,38,38,38,38
num_rel               ,102_8,28,28,28,28,28,28
num_rel               ,102_9,28,28,28,28,28,28
num_rel               ,103_1,17,17,17,17,17,17
num_rel               ,103_10,28,28,28,28,28,28
num_rel               ,103_2,28,28,28,28,28,28
num_rel               ,103_3,23,23,23,23,23,23
num_rel               ,103_4,19,19,19,19,19,19
num_rel               ,103_5,16,16,16,16,16,16
num_rel               ,103_6,52,52,52,52,52,52
num_rel               ,103_8,6,6,6,6,6,6
num_rel               ,103_9,55,55,55,55,55,55
num_rel               ,104_1,57,57,57,57,57,57
num_rel               ,104_10,5,5,5,5,5,5
num_rel               ,104_12,19,19,19,19,19,19
num_rel               ,104_13,36,36,36,36,36,36
num_rel               ,104_3,13,13,13,13,13,13
num_rel               ,104_4,4,4,4,4,4,4
num_rel               ,104_6,7,7,7,7,7,7
num_rel               ,104_7,21,21,21,21,21,21
num_rel               ,104_8,9,9,9,9,9,9
num_rel               ,104_9,38,38,38,38,38,38
num_rel               ,105_1,10,10,10,10,10,10
num_rel               ,105_2,60,60,60,60,60,60
num_rel               ,105_3,10,10,10,10,10,10
num_rel               ,105_4,54,54,54,54,54,54
num_rel               ,105_5,13,13,13,13,13,13
num_rel               ,105_6,27,27,27,27,27,27
num_rel               ,105_7,10,10,10,10,10,10
num_rel               ,105_8,3,3,3,3,3,3
num_rel               ,105_9,12,12,12,12,12,12
num_rel               ,81_1,45,45,45,45,45,45
num_rel               ,81_2,49,49,49,49,49,49
num_rel               ,81_3,30,30,30,30,30,30
num_rel               ,81_4,19,19,19,19,19,19
num_rel               ,81_5,36,36,36,36,36,36
num_rel               ,81_6,18,18,18,18,18,18
num_rel               ,81_7,5,5,5,5,5,5
num_rel               ,81_8,21,21,21,21,21,21
num_rel               ,82_1,104,104,104,104,104,104
num_rel               ,82_10,7,7,7,7,7,7
num_rel               ,82_2,44,44,44,44,44,44
num_rel               ,82_3,19,19,19,19,19,19
num_rel               ,82_4,40,40,40,40,40,40
num_rel               ,82_5,24,24,24,24,24,24
num_rel               ,82_6,10,10,10,10,10,10
num_rel               ,82_7,37,37,37,37,37,37
num_rel               ,82_8,22,22,22,22,22,22
num_rel               ,82_9,25,25,25,25,25,25
num_rel               ,83_1,62,62,62,62,62,62
num_rel               ,83_2,39,39,39,39,39,39
num_rel               ,83_3,48,48,48,48,48,48
num_rel               ,83_4,51,51,51,51,51,51
num_rel               ,83_5,45,45,45,45,45,45
num_rel               ,83_6,27,27,27,27,27,27
num_rel               ,83_7,65,65,65,65,65,65
num_rel               ,83_8,51,51,51,51,51,51
num_rel               ,84_1,24,24,24,24,24,24
num_rel               ,84_2,31,31,31,31,31,31
num_rel               ,84_3,19,19,19,19,19,19
num_rel               ,84_4,9,9,9,9,9,9
num_rel               ,84_5,9,9,9,9,9,9
num_rel               ,84_6,26,26,26,26,26,26
num_rel               ,85_1,43,43,43,43,43,43
num_rel               ,85_2,41,41,41,41,41,41
num_rel               ,85_3,38,38,38,38,38,38
num_rel               ,85_4,43,43,43,43,43,43
num_rel               ,85_5,40,40,40,40,40,40
num_rel               ,85_6,29,29,29,29,29,29
num_rel               ,85_7,38,38,38,38,38,38
num_rel               ,85_8,30,30,30,30,30,30
num_rel               ,85_9,16,16,16,16,16,16
num_rel               ,86_1,78,78,78,78,78,78
num_rel               ,86_2,3,3,3,3,3,3
num_rel               ,86_3,24,24,24,24,24,24
num_rel               ,86_4,21,21,21,21,21,21
num_rel               ,86_5,36,36,36,36,36,36
num_rel               ,86_6,16,16,16,16,16,16
num_rel               ,86_7,23,23,23,23,23,23
num_rel               ,87_1,51,51,51,51,51,51
num_rel               ,87_2,17,17,17,17,17,17
num_rel               ,87_3,8,8,8,8,8,8
num_rel               ,87_4,44,44,44,44,44,44
num_rel               ,87_5,11,11,11,11,11,11
num_rel               ,87_7,30,30,30,30,30,30
num_rel               ,87_8,21,21,21,21,21,21
num_rel               ,87_9,20,20,20,20,20,20
num_rel               ,88_1,30,30,30,30,30,30
num_rel               ,88_10,61,61,61,61,61,61
num_rel               ,88_2,41,41,41,41,41,41
num_rel               ,88_3,105,105,105,105,105,105
num_rel               ,88_4,38,38,38,38,38,38
num_rel               ,88_5,74,74,74,74,74,74
num_rel               ,88_6,14,14,14,14,14,14
num_rel               ,88_7,31,31,31,31,31,31
num_rel               ,88_8,51,51,51,51,51,51
num_rel               ,88_9,9,9,9,9,9,9
num_rel               ,89_1,93,93,93,93,93,93
num_rel               ,89_10,85,85,85,85,85,85
num_rel               ,89_11,41,41,41,41,41,41
num_rel               ,89_2,18,18,18,18,18,18
num_rel               ,89_3,39,39,39,39,39,39
num_rel               ,89_4,28,28,28,28,28,28
num_rel               ,89_5,35,35,35,35,35,35
num_rel               ,89_6,8,8,8,8,8,8
num_rel               ,89_7,64,64,64,64,64,64
num_rel               ,89_8,13,13,13,13,13,13
num_rel               ,89_9,49,49,49,49,49,49
num_rel               ,90_1,16,16,16,16,16,16
num_rel               ,90_2,8,8,8,8,8,8
num_rel               ,90_3,10,10,10,10,10,10
num_rel               ,90_4,9,9,9,9,9,9
num_rel               ,90_5,14,14,14,14,14,14
num_rel               ,90_6,12,12,12,12,12,12
num_rel               ,90_7,26,26,26,26,26,26
num_rel               ,90_8,9,9,9,9,9,9
num_rel               ,91_1,44,44,44,44,44,44
num_rel               ,91_2,16,16,16,16,16,16
num_rel               ,91_3,29,29,29,29,29,29
num_rel               ,91_4,4,4,4,4,4,4
num_rel               ,91_5,5,5,5,5,5,5
num_rel               ,91_6,45,45,45,45,45,45
num_rel               ,91_7,25,25,25,25,25,25
num_rel               ,91_8,17,17,17,17,17,17
num_rel               ,92_1,9,9,9,9,9,9
num_rel               ,92_2,38,38,38,38,38,38
num_rel               ,92_3,40,40,40,40,40,40
num_rel               ,92_4,67,67,67,67,67,67
num_rel               ,92_5,36,36,36,36,36,36
num_rel               ,92_6,70,70,70,70,70,70
num_rel               ,92_7,19,19,19,19,19,19
num_rel               ,93_1,12,12,12,12,12,12
num_rel               ,93_2,13,13,13,13,13,13
num_rel               ,93_3,4,4,4,4,4,4
num_rel               ,93_4,9,9,9,9,9,9
num_rel               ,93_5,14,14,14,14,14,14
num_rel               ,93_6,5,5,5,5,5,5
num_rel               ,94_1,34,34,34,34,34,34
num_rel               ,94_2,14,14,14,14,14,14
num_rel               ,94_3,10,10,10,10,10,10
num_rel               ,94_4,9,9,9,9,9,9
num_rel               ,94_5,36,36,36,36,36,36
num_rel               ,94_6,36,36,36,36,36,36
num_rel               ,94_7,10,10,10,10,10,10
num_rel               ,94_8,16,16,16,16,16,16
num_rel               ,95_1,62,62,62,62,62,62
num_rel               ,95_2,46,46,46,46,46,46
num_rel               ,95_3,28,28,28,28,28,28
num_rel               ,95_4,49,49,49,49,49,49
num_rel               ,95_5,105,105,105,105,105,105
num_rel               ,95_6,54,54,54,54,54,54
num_rel               ,95_7,43,43,43,43,43,43
num_rel               ,95_8,32,32,32,32,32,32
num_rel               ,96_1,25,25,25,25,25,25
num_rel               ,96_3,4,4,4,4,4,4
num_rel               ,96_4,40,40,40,40,40,40
num_rel               ,96_5,6,6,6,6,6,6
num_rel               ,96_6,16,16,16,16,16,16
num_rel               ,96_7,70,70,70,70,70,70
num_rel               ,96_8,24,24,24,24,24,24
num_rel               ,97_1,92,92,92,92,92,92
num_rel               ,97_2,71,71,71,71,71,71
num_rel               ,97_3,25,25,25,25,25,25
num_rel               ,97_4,4,4,4,4,4,4
num_rel               ,97_5,13,13,13,13,13,13
num_rel               ,97_6,46,46,46,46,46,46
num_rel               ,97_7,10,10,10,10,10,10
num_rel               ,97_8,90,90,90,90,90,90
num_rel               ,98_1,37,37,37,37,37,37
num_rel               ,98_2,26,26,26,26,26,26
num_rel               ,98_3,9,9,9,9,9,9
num_rel               ,98_4,13,13,13,13,13,13
num_rel               ,98_5,39,39,39,39,39,39
num_rel               ,98_6,105,105,105,105,105,105
num_rel               ,98_7,45,45,45,45,45,45
num_rel               ,98_8,17,17,17,17,17,17
num_rel               ,99_1,16,16,16,16,16,16
num_rel               ,99_2,5,5,5,5,5,5
num_rel               ,99_3,44,44,44,44,44,44
num_rel               ,99_4,80,80,80,80,80,80
num_rel               ,99_5,29,29,29,29,29,29
num_rel               ,99_6,53,53,53,53,53,53
num_rel               ,99_7,49,49,49,49,49,49
num_rel               ,99_8,30,30,30,30,30,30
num_rel               ,all,6670,6670,6670,6670,6670,6670
num_rel_ret           ,100_1,31,31,31,31,31,31
num_rel_ret           ,100_2,49,49,48,48,49,48
num_rel_ret           ,100_3,4,21,21,21,21,21
num_rel_ret           ,100_4,93,104,87,93,33,66
num_rel_ret           ,100_5,0,47,48,46,0,47
num_rel_ret           ,100_6,68,68,72,74,74,77
num_rel_ret           ,100_7,38,31,36,31,30,37
num_rel_ret           ,100_8,4,4,4,4,4,4
num_rel_ret           ,101_1,5,5,5,5,5,5
num_rel_ret           ,101_10,11,26,26,26,23,26
num_rel_ret           ,101_2,55,55,56,56,49,56
num_rel_ret           ,101_3,66,66,66,67,66,66
num_rel_ret           ,101_4,56,56,56,50,56,55
num_rel_ret           ,101_5,22,22,21,14,17,17
num_rel_ret           ,101_6,33,33,33,28,1,15
num_rel_ret           ,101_7,12,22,21,22,21,22
num_rel_ret           ,101_8,9,9,5,9,9,9
num_rel_ret           ,101_9,5,11,11,11,7,11
num_rel_ret           ,102_1,53,53,53,53,53,53
num_rel_ret           ,102_2,16,15,6,14,8,13
num_rel_ret           ,102_3,15,15,14,14,14,14
num_rel_ret           ,102_4,22,22,24,23,20,23
num_rel_ret           ,102_5,14,12,14,15,16,13
num_rel_ret           ,102_6,17,17,21,16,10,19
num_rel_ret           ,102_7,24,26,28,32,25,36
num_rel_ret           ,102_8,9,13,5,14,8,14
num_rel_ret           ,102_9,14,19,0,1,11,2
num_rel_ret           ,103_1,11,15,11,11,11,11
num_rel_ret           ,103_10,7,24,17,15,4,19
num_rel_ret           ,103_2,22,28,28,22,10,26
num_rel_ret           ,103_3,4,15,7,14,4,16
num_rel_ret           ,103_4,5,18,18,17,0,18
num_rel_ret           ,103_5,2,16,16,16,14,16
num_rel_ret           ,103_6,9,20,32,32,4,20
num_rel_ret           ,103_8,0,2,5,3,2,3
num_rel_ret           ,103_9,0,23,32,47,0,35
num_rel_ret           ,104_1,43,43,43,43,43,43
num_rel_ret           ,104_10,0,4,4,0,0,0
num_rel_ret           ,104_12,8,9,9,9,1,9
num_rel_ret           ,104_13,10,22,16,16,7,14
num_rel_ret           ,104_3,9,9,8,9,8,7
num_rel_ret           ,104_4,3,4,4,4,4,4
num_rel_ret           ,104_6,6,7,5,7,0,5
num_rel_ret           ,104_7,14,19,19,19,14,19
num_rel_ret           ,104_8,2,4,6,3,2,5
num_rel_ret           ,104_9,35,35,33,33,35,30
num_rel_ret           ,105_1,10,10,10,10,10,10
num_rel_ret           ,105_2,8,50,8,3,0,8
num_rel_ret           ,105_3,0,10,10,10,0,10
num_rel_ret           ,105_4,6,30,48,41,10,8
num_rel_ret           ,105_5,12,12,12,12,12,12
num_rel_ret           ,105_6,25,25,24,25,26,23
num_rel_ret           ,105_7,10,9,10,9,10,9
num_rel_ret           ,105_8,1,0,2,0,0,0
num_rel_ret           ,105_9,12,12,12,12,12,12
num_rel_ret           ,81_1,41,41,41,41,41,41
num_rel_ret           ,81_2,49,49,49,48,47,48
num_rel_ret           ,81_3,30,30,30,24,5,30
num_rel_ret           ,81_4,19,18,18,18,0,19
num_rel_ret           ,81_5,35,35,36,35,36,35
num_rel_ret           ,81_6,17,17,17,17,17,17
num_rel_ret           ,81_7,5,5,4,4,4,4
num_rel_ret           ,81_8,15,17,13,12,13,11
num_rel_ret           ,82_1,103,103,103,103,103,103
num_rel_ret           ,82_10,3,3,4,2,4,2
num_rel_ret           ,82_2,44,44,44,38,38,38
num_rel_ret           ,82_3,19,19,19,17,17,17
num_rel_ret           ,82_4,40,40,39,40,40,40
num_rel_ret           ,82_5,15,23,22,22,16,19
num_rel_ret           ,82_6,5,6,7,7,5,6
num_rel_ret           ,82_7,34,31,32,33,28,31
num_rel_ret           ,82_8,20,22,19,22,22,21
num_rel_ret           ,82_9,3,19,18,21,20,21
num_rel_ret           ,83_1,43,43,43,43,43,43
num_rel_ret           ,83_2,23,32,33,33,27,33
